SDSC,QSC,Mario Pereira Lopes Airport,-21.8754,-47.9037
SDUB,UBT,Ubatuba Airport,-23.4411,-45.0756
SDUN,ITP,Itaperuna Airport,-21.2193,-41.8759
SDVG,VOT,Votuporanga Airport (Domingos Pignatari Airport),-20.4632,-50.0045
SEAM,ATF,Chachoan Airport,-1.21207,-78.5746
SECO,OCC,Francisco de Orellana Airport,-0.462886,-76.9868
SECU,CUE,Mariscal Lamar International Airport,-2.88947,-78.9844
SEGS,GPS,Seymour Airport,-0.453758,-90.2659
SEGU,GYE,Jose Joaquin de Olmedo International Airport,-2.15742,-79.8836
SEII,IBB,General Villamil Airport,-0.942628,-90.953
SEJD,TNW,Jumandy Airport,-1.05972,-77.5833
SEJI,JIP,Jipijapa Airport,-1,-80.6667
SEMA,MRR,Jose Maria Velasco Ibarra Airport,-4.37823,-79.941
SEMC,XMS,Edmundo Carvajal Airport,-2.29917,-78.1208
SEMH,MCH,General Manuel Serrano Airport,-3.2689,-79.9616
SEMT,MEC,Eloy Alfaro International Airport,-0.946078,-80.6788
SENL,LGQ,Lago Agrio Airport,0.093056,-76.8675
SEPT,PYO,Putumayo Airport,0.115949,-75.8502
SEPV,PVO,Reales Tamarindos Airport,-1.04165,-80.4722
SEQM,UIO,Mariscal Sucre International Airport,-0.129167,-78.3575
SERO,ETR,Santa Rosa International Airport,-3.44199,-79.997
SESA,SNC,General Ulpiano Paez Airport,-2.20499,-80.9889
SESC,SUQ,Sucua Airport,-2.483,-78.167
SESM,PTZ,Rio Amazonas Airport,-1.50524,-78.0627
SEST,SCY,San Cristobal Airport,-0.910206,-89.6174
SESV,BHA,Los Perales Airport,-0.608111,-80.4027
SETH,TSC,Taisha Airport,-2.38167,-77.5028
SETI,TPN,Tiputini Airport,-0.776111,-75.5264
SETM,LOH,Ciudad de Catamayo Airport,-3.99589,-79.3719
SETN,ESM,Carlos Concha Torres International Airport,0.978519,-79.6266
SETR,TPC,Tarapoa Airport,-0.122956,-76.3378
SETU,TUA,Teniente Coronel Luis a Mantilla International Airport,0.809506,-77.7081
SFAL,PSY,Port Stanley Airport,-51.6857,-57.7776
SGAS,ASU,Silvio Pettirossi International Airport,-25.24,-57.52
SGAY,AYO,Juan de Ayolas Airport,-27.3706,-56.8541
SGBN,BFA,Bahia Negra Airport,-20.2246,-58.1792
SGCO,CIO,Teniente Coronel Carmelo Peralta Airport,-23.4424,-57.4273
SGEN,ENO,Teniente Amin Ayub Gonzalez Airport,-27.2274,-55.8375
SGES,AGT,Guarani  International Airport,-25.4545,-54.8427
SGFI,FLM,Filadelfia Airport,-22.3605,-60.0536
SGME,ESG,Dr. Luis Maria Argana International Airport,-22.05,-60.62
SGOL,OLK,Fuerte Olimpo Airport,-21.0452,-57.8825
SGPI,PIL,Carlos Miguel Jimenez Airport,-26.8812,-58.318
SGPJ,PJC,Dr. Augusto Roberto Fuster International Airport,-22.64,-55.83
SILC,LVR,Bom Futuro Municipal Airport,-13.0379,-55.9502
SIMK,FRC,Franca Airport (Ten. Lund Presotto-Franca State Airport),-20.5922,-47.3829
SIZX,JUA,Mauro Luiz Frizon Airport,-11.2966,-57.5495
SJNP,NPR,Novo Progresso Airport,-7.12583,-55.4008
SKAC,ACR,Araracuara Airport,-0.5833,-72.4083
SKAD,ACD,Alcides Fernandez Airport,8.51667,-77.3
SKAG,HAY,Hacaritama Airport,8.24722,-73.5819
SKAM,AFI,Amalfi Airport (Colombia),6.91667,-75.0667
SKAN,ADN,Andes Airport,5.69764,-75.8804
SKAP,API,Captain Luis F. Gomez Nino Air Base,4.07607,-73.5627
